time,accX,accY,accZ,gyroX,gyroY,gyroZ,magZ,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9,label
872327192813157,-0.4924320475454811,-0.25581752408916425,-0.2367730070852765,0.1019001501254998,-0.244438803531409,-0.08296640034035785,42.8625635265269,0.898791442055614,-0.38379499070306133,0.2724313002909915,-0.2604604051627888,-0.9202178848054077,-0.9675873791546912,-0.09470348891408209,-0.2215762840920421,-0.6788883087951627,normal road
872327594077948,-0.1067484324175989,0.6324749371799878,0.8573068854290482,-0.25761357351163583,0.10067530151263326,0.4109507629007436,44.780277446759186,0.10962826091448385,0.4329239464183614,-0.527241680080264,-0.7922286222536077,0.9231503512215993,0.4056852286300947,-0.48543617424875896,0.060586348229046516,0.20900528267861795,normal road
872329902417635,0.6790802008863115,-0.644045485121413,-0.3815290296982612,0.02349235044787923,-0.05257188146970204,-0.17521208962053048,49.91757128556927,-0.3105043019507847,0.40668693782621523,-0.0834619535674852,-0.7331499419946543,0.9784888331680044,-0.5888947136495477,-0.22339404802438478,0.36594118337274795,0.9657411275624534,normal road
872329512309127,7.376764871584838,9.028782673568449,5.142181734733163,9.31890164456086,6.80586172599771,9.579934937681363,46.059286402660994,-0.6253534298666408,0.8263237654583966,-0.6431531258461611,-0.04487772418520741,-0.9559630506065699,-0.8590275527472608,-0.6220086483987515,-0.8885946779194895,0.4470504648345688,pothole
872327492557890,0.7845317740039441,-0.5394507363340388,0.5955035927954904,0.0922248162184589,0.3578552225780749,0.4953934416700789,47.524608235606436,0.28788328124824347,-0.5647149218696819,0.4493298992626784,-0.9595359079549945,-0.6134250242147514,-0.0512071583325282,-0.549089552870262,-0.18173893711279576,-0.6303494100373066,normal road
872328823252668,0.7670292954805844,-0.9237827152207494,-0.8224830855553742,0.032833457863749915,0.34656935617929396,0.1729026445738897,44.98357310192474,0.48098628483130934,-0.14072153370773566,-0.07690435867328804,0.24647539745133829,-0.8075108752829963,-0.12702443377129158,0.9481015130738171,0.8129659445569444,0.3375514375282287,normal road
872329216558944,0.9423545123349115,-0.9967529377748592,0.7160343390043074,-0.39426938905884845,-0.20038163399274478,0.08082642738472501,45.99009253915666,0.8048755765995299,-0.5700614614237307,0.17801041146426866,-0.4495222967736112,0.018311237302387706,0.5767073808378735,0.3031967098770505,-0.2012393576879523,-0.22395231661295423,normal road
872325039433400,5.0272425615308265,9.036791090068563,9.23049645254412,8.054591175413542,6.495077990165256,8.690307961950964,45.74519568018391,-0.11061055648290097,0.7703075514911679,-0.4694624247007726,-0.47518796119496787,-0.07674704607072536,0.8642897998124786,-0.18226733044330934,0.5820821632346549,-0.6408809748020716,pothole
872325536383647,9.34189190563023,7.103120205229152,4.4552133505255025,5.635833395696749,9.499035383712522,9.822341628988768,41.041869633798456,-0.6904428207331554,-0.7105171725988322,0.6145950717029152,0.8533527810935477,0.2619077055523231,-0.03662311490074388,0.8141398483558384,0.7147749146269642,0.9864143746206664,pothole
872326038859447,-0.8906411402776455,-0.17617780001196937,0.15655815561752662,0.07730102561090557,0.45364883919906673,-0.4977808820352174,46.83589006420291,-0.49455751003674364,0.7799689604191604,-0.3169066635848785,-0.29969914326987435,-0.47740761336719717,-0.7503510203603327,-0.22736726691053177,0.7514049816751434,0.017996712589616326,normal road
872326258745801,0.1951190714760751,-0.566921534787888,-0.23536756494885802,0.3006049201730021,-0.18652408131203857,0.490537438293007,44.676539580987736,0.36629110379671936,0.9243648928553554,0.4670042073530034,0.7330674335506875,0.8500466137130742,-0.41343426687963736,0.2930449712017358,0.5355444278781334,-0.25128238141656256,normal road
872326918263627,0.5758455632596684,0.81431039107165,-0.7800242404509654,0.0471711447381592,0.4087662148424034,-0.383356330724942,42.0108553202251,-0.9108209201777431,0.13814484997909737,0.6160282611187007,0.4152339116848096,0.7298336241902863,-0.9186957478798279,-0.6601075261713578,-0.055687854088767974,0.29227477089279974,normal road
872328787634894,0.15745990154197376,0.4413511130038117,0.8309374326527939,0.19160374638772115,-0.015011015910011638,-0.2100269425220196,47.41944648878034,-0.3292372372168082,0.3014304262522003,0.6780299434702839,-0.3024910765639288,-0.8554448346656538,0.41149287837269566,0.27215621107845434,0.7355397283543179,-0.4669889476942486,normal road
872327679584477,0.07611284094421733,0.04204072188366559,-0.3409848085363001,0.1025936242531934,-0.17783073622300682,-0.20053878751592136,48.92079603808457,-0.031609708801897396,0.3842727022955643,0.9896123504795875,0.3974219133193444,-0.6598923074388816,-0.06077116513273895,-0.26336260935304634,-0.4405706918938932,0.577078758746995,normal road
872329430294843,0.1105341783001268,0.8730722802151527,0.5598526598193785,0.4537539188423787,-0.2693614513079219,0.3741122539028735,48.665033336799496,0.29270960376503874,-0.42944873476732304,-0.8286556688700888,-0.010803559755206082,-0.5400609461999171,0.6690394837804976,-0.3227227894214988,0.7499541336948059,0.19649538668953803,normal road
872325694604182,9.90024198517029,10.28211335192724,10.899334376491788,8.771016441727415,5.051868572652596,6.468420893073711,41.74762380061212,0.7141188084906909,0.6758068635674765,0.2682555724349398,-0.07093553630365346,-0.6278114156625836,0.589189989176087,0.3558345356023924,-0.5586469863412311,0.5077468922894444,pothole
872327449316023,-0.0008752982713544633,-0.3376205335889837,-0.443662325898168,-0.0884736505605127,-0.3006988659664953,-0.23688410693319617,40.02998675385136,0.6603030052728629,-0.7890546688417952,0.7045990459931573,0.5374564388542964,0.28272585895250724,0.9304192653654269,-0.2832299971802177,0.68999920361969,0.3700984543822923,normal road
872327280539800,-0.975987921851551,-0.35168542807646297,0.41798518887348113,0.40992693071126196,0.28002245836874073,-0.31237878968650645,48.19843972470442,-0.7841659038306976,-0.7319518047552485,-0.5181679080884494,-0.7114926462883062,0.5639847330277139,0.9732001778284023,0.7663233551755366,-0.6699721477172182,0.808655341843513,normal road
872328573124471,-0.4419479224074181,0.489288898160708,-0.6664259089978983,-0.4525794357994416,0.36445101566378646,-0.28868764363615484,44.10774342081427,-0.2201383845623306,-0.4229356998703975,0.7950048897332291,-0.8431888426504337,0.32202860078057305,0.8910532617056199,-0.15273401225762417,0.7776802557630944,0.10815383524101407,normal road
872328860929420,-0.7016859822903516,0.5453384496346116,-0.1626796063764,-0.3245750477926894,0.384329427913468,0.48711826622882004,49.6591617647769,0.7143253214242935,0.20316944817275573,0.015227588232566092,-0.35185236146775223,-0.13830420191632675,-0.32959647310390183,-0.3367070258063636,0.4350387071704829,-0.6080979422869712,normal road
872329877825427,0.6053771387071785,-0.2620815197162645,-0.22980589912262395,-0.22977782291645765,0.4585013705714065,-0.24543721320331002,40.34450370175659,-0.6497559678259475,0.065525790885685,0.4993769155192429,-0.025422359802871775,0.023626198513699626,0.21343038353114507,-0.6066182494134662,0.30835330454710674,-0.6014039421307817,normal road
872325554431504,0.9894958449376241,0.8074688456822743,0.022539351826756704,0.33760529920042215,0.03639902398206962,0.3991134600746953,46.090939321442235,-0.2388068390809397,-0.20916990587227402,0.9632282573615116,0.5586909885630482,-0.11491886171042842,0.6117753448346956,-0.20926907592801403,0.7483817098759808,0.19180326691622218,normal road
872326382119016,-0.01986807181032879,-0.43239750027321766,-0.01846308438117039,0.3881814609144394,0.2511460802931713,-0.4238249503220064,45.29290723648251,0.37735502213676275,0.8033128394523812,0.7087181226841506,-0.026268953475732326,-0.2017768230334056,0.7957388063077906,-0.5352781258542632,0.25771939332849825,-0.48682126311527885,normal road
872325113546309,0.9473620307132442,-0.5289352130860512,0.9436067431797726,0.13872028676201342,0.45299663458993256,0.444579484541624,41.491275113267754,0.45769747172613484,0.7742720821696896,-0.5676048298618621,-0.24767877716951436,0.11867609318728833,-0.7286505416759024,-0.8752050613370663,0.9587225647920037,-0.9047739379119777,normal road
872328654953955,-0.4535486197351517,0.19835949754428306,-0.8413849893790089,-0.15924347845954656,-0.46406418495382173,0.311576851121232,43.03847924051607,0.22905213061816476,0.15103925687274455,0.2930146782428418,0.8168327008294167,0.5548689785910628,0.5320833994736927,0.30661397083316566,0.6249033324445072,-0.36836460747825517,normal road
872327398354506,0.9384620610633221,0.05700177006280538,0.3077587984200516,-0.11651554749606796,0.3718424490234762,-0.09854465357964692,43.41326903460565,0.19702404076276414,0.12933303417782938,0.5604397174784881,0.4043533279301843,-0.46748169862937416,0.027207081356908303,-0.6162180928444598,-0.12781538734850995,-0.19533016007478232,normal road
872325470651785,0.5044286684269366,-0.6225950954129422,0.3486724625672124,-0.004229319242287866,0.028533326680722393,-0.34299335956004906,45.857381752878815,0.4467466738294583,-0.19726641840981274,-0.38969875923751207,0.15822814597443235,-0.18444268570799283,0.35477244557901155,-0.16025844675651402,0.2589681271686477,-0.8004301294755758,normal road
872326371710706,8.700438919523696,9.271166771708184,5.778155486109703,8.376956713259911,9.271821544238746,8.676471313891179,45.03429998737698,-0.8603093859124291,-0.2815125143052364,-0.6552197769648505,0.8923136228518034,0.8481206208245806,0.6577912249889244,0.13994916673798685,0.34270804721506476,-0.2988185331904776,pothole
872327886932245,0.5143779475564854,0.28998813532971757,0.886432190456411,0.10254969165571048,-0.14055476463695926,-0.20835424136383496,40.48085412488277,0.5810105435333079,-0.36041797892009875,-0.9134663906693414,-0.18899675102994973,-0.8091256485179201,0.19837976007627223,0.5325080091893737,-0.8122812817864478,-0.5477560289321315,normal road
872328376902796,-0.12370411871101306,0.5986329335623515,-0.2366002454143945,-0.40083591248709205,-0.18549380215915445,-0.11737585935754635,47.664186682520295,-0.13301826959994,0.9837445109467107,0.1752973941318534,0.41318107246454794,-0.8576135339997906,0.9821677375762012,-0.8632333606933298,0.07757642893856542,0.2461169428101586,normal road
872326762313333,-0.6689993666967842,0.029189477802753938,0.9367714222034831,0.32050708047798926,0.13883773282159106,0.495694167445637,48.60500078162454,0.039569762181158374,0.32721595753423793,-0.9545998751130282,-0.5988428126468919,0.02706387169388358,-0.04057926395774869,0.37616697193282467,0.5811253517151864,-0.2507733220961499,normal road
872329949134711,9.575502047553918,8.281428597066204,5.0940856209542975,8.08129101200321,8.034577525127695,9.111239597665524,42.10159960775074,0.5209761907811203,-0.4729954689157865,-0.845011405787423,0.26332426287855726,-0.9846495919675577,0.8048788699097016,-0.5125127579425979,-0.9204476562939137,0.05547365510994995,pothole
872325317556875,0.5615777388929648,-0.564589297972184,-0.1614942466935836,0.4252681602165662,0.33784424875167585,0.10030330161963152,40.362776420528,0.8003194766948303,-0.8287551812438432,-0.8771114213475577,-0.8300473042720433,-0.8867186372857427,0.8556963679206908,-0.3893005820416724,0.20917474433184302,-0.841693597768624,normal road
872326383964210,0.007281690572621624,0.6226528031414018,-0.22694284876628723,-0.4615898777965023,-0.4097301668902813,0.17834434064711846,40.06773499506601,0.387881477558333,0.9014441055814757,0.6503827012797305,-0.6679855179529024,-0.20191769811271554,-0.18819604002978552,-0.5338007483299023,0.9443065239345689,-0.28569205982469303,normal road
872329973052072,0.10483848355007441,-0.38718312288523093,-0.3808247649711074,-0.08977512054587089,0.2242665968949098,-0.10338686018153431,47.43095137058818,0.1853841052345917,-0.32295005964944146,-0.41084439677903606,0.4097130653902681,-0.4737184072180738,0.10119133951999615,0.1651395426598845,-0.40854460432082984,0.512450414495716,normal road
872328676795998,-0.05883981003589711,-0.7970480979013319,-0.825002297160188,0.38200773401136745,0.03392632226116732,0.30368977577579914,42.68983199415711,0.7417773003824273,0.387881525191782,-0.6214419894658061,-0.8503943270236187,-0.5634315396951222,0.22637093373181805,0.5165380734467615,0.10321853926224067,-0.21422637293811042,normal road
872329417821957,-0.7289392232482148,0.5226093797902005,-0.1474812127391869,0.4682386178122131,0.19611402808145828,-0.4115023450973011,44.78082667264342,-0.7542030221955986,0.22395557227248242,-0.17427572557235482,0.6303370754045874,0.4613199028837487,0.8162305940794428,-0.1699665639639678,0.5483296092477832,-0.09320608417093768,normal road
872325074015194,4.4456986810125665,6.692764342450043,6.241155871644615,8.373593957659486,6.1580734903743926,5.511667591823501,45.15750212976865,0.5177679169791296,-0.3985870386607062,0.5858802059399033,-0.30779681094116573,-0.37770530788491663,-0.5464803524723354,0.46280745797727985,0.6381979056965092,0.029528482453193172,pothole
872327224194804,0.3202777258060623,0.4958385060761925,-0.08861878891118469,-0.22117975986053884,0.43562799004346875,0.48088046523791694,48.59974527631702,0.09506290272311801,-0.45869011800882586,0.2748293217083,-0.0815102602586879,-0.5077584585333061,0.2557799456888781,0.18288668918079853,-0.8781090215774998,0.7046212690751603,normal road
872326382568563,-0.20493046071897436,0.6116509759168924,0.9075071389919296,-0.07908345272923079,-0.4524758624317291,-0.06819101288327811,46.12008666467153,-0.3313043934542097,0.9926848352573956,0.5249533259290051,-0.6544771262697651,0.33795893897149965,-0.7681617435720716,0.9518902960147386,-0.6033183756824285,0.7742298046211675,normal road
872325739703830,0.9042265609433915,0.4591955012313549,0.725355165703353,-0.37633561897647416,-0.25093132125563633,0.2633361377877512,41.58780326385824,0.40275495159313857,0.5549954689099934,0.7098168641866496,-0.8241413430692182,0.3701020780819786,0.5575781873112446,-0.6823553210293078,-0.5451725779928231,0.3446069625666828,normal road
872325499991776,7.6060450328407665,9.36512290987859,9.672882687969794,8.158328146844427,7.485812666035071,6.235583597143746,42.44361714598257,-0.30084663505393605,-0.36427348042136143,0.33311139237694243,-0.8772928165964833,0.6057217254902141,0.9570527033258918,-0.33167103570147183,0.7253410011689139,-0.6280828008212511,pothole
872328804120549,0.4659504853533176,0.50147077854543,0.3330320951199419,0.28165754386013353,-0.02247302077390434,-0.2597653790242552,47.55409185017378,0.44620819335347983,-0.33218767190577947,-0.8000988098580071,0.7064655257963828,0.33115400586450283,-0.075434864110558,-0.12898870510390248,-0.1587099676999002,0.8904958670257801,normal road
872327950989567,0.49751946519247703,-0.39595534012084377,0.6328356229208145,-0.4791361197570545,-0.07017200878000918,-0.33626116255384086,43.47748096044124,0.3697048710417796,-0.6742394334899882,-0.6452951407005794,-0.9082713409520342,0.08869914049226146,-0.9529453633487506,-0.09197439488714854,0.8787977004655758,-0.835689473459315,normal road
872328494608367,0.049117673226460434,0.05791642695725807,-0.7804276922102522,-0.11277809187184173,0.20892553281724324,0.351030203711316,43.55475485568417,-0.3099157361883702,-0.5532190728437298,-0.03219262664712885,0.2858478528593471,-0.2032153707204556,0.2933315828372447,-0.7648747630478279,-0.26037923732537194,0.6350305441712714,normal road
872328696218448,0.4972329539193847,0.9970531899403638,-0.008331048687059361,-0.43905376723376077,-0.4501115440664033,-0.40857688084009125,42.79872907320155,0.40497609938603074,-0.268480422364918,-0.4268853633911518,0.9431789550073924,-0.20313948606207322,0.7786106208189041,0.17992544834174473,0.4668482195904211,0.4168885302996457,normal road
872326826324731,-0.6504684663065701,-0.6233330001475184,0.40691209447004284,0.08039683760227934,-0.3636491315461239,0.4391070013438715,48.25327974037811,-0.24054844658546615,-0.427174484531877,0.3154236255351719,-0.20665613528380833,0.4362326872066473,0.06592707239059559,0.2812635115846853,-0.43445662931619156,-0.9083522690674577,normal road
872326252007642,0.8114877855526006,-0.523672782579083,-0.13043430129361178,0.47342666784729504,0.3316411549966741,-0.07406081073782889,40.954145506253745,-0.49077288048742806,-0.4039778322954639,0.27005129268434525,-0.12419243150279646,-0.5818554746055113,0.1500920883085597,-0.6508597865486354,-0.7565069472729564,-0.6800229387574763,normal road
872325007609088,0.9724936059786451,0.39648315345329554,-0.5834834594581448,0.21765080016992366,-0.22349983663757622,0.07385843499250644,48.99685177739193,0.9793709455371318,0.4948318930526894,-0.4525105273228385,-0.9559480761678023,-0.20355110302868806,-0.3618993849891998,-0.48234830331615797,-0.35219522482500754,-0.006919856458723617,normal road
872328861658552,-0.8322682362587026,0.8819915436058385,0.6754579294819689,0.36416095680451643,-0.1664142952007377,-0.12529791076003904,44.57584185838029,0.8999488017073223,-0.26114885516271724,0.2764117133642505,-0.20256030492992472,-0.4840106962402235,-0.4230374380503623,0.9869886556552943,-0.9792810336860203,0.08687295001611695,normal road
872326020469770,-0.3799343075544175,-0.15453910673404492,0.7530677187172603,0.4539355659149663,-0.42492702741849064,-0.45807499701906984,40.018337715855466,0.07538329044833003,-0.20325670453608669,0.10332077306513732,0.2220407733358245,0.20933738962763493,-0.8758780037594025,-0.6994502593765002,-0.08710878434629654,0.6358509357413027,normal road
872326553623700,-0.40017939283045156,-0.4977448086982541,-0.6116929498984185,-0.0558342500337059,0.2261431407129494,0.12040618595602659,42.359053871881564,0.9453923672009013,-0.7282967849070994,0.3096596204675883,-0.807550460527473,0.1299955823603518,-0.2843792914698233,-0.5974136763456117,0.5599987407547096,0.6340605513878634,normal road
872328185436340,0.04636093947631026,-0.25137504809490707,0.2012514851423428,0.48112968798845024,-0.39433072224597165,0.3277651871059969,49.13935468353465,0.49489632743990297,-0.09216656456965588,0.8532751426583185,0.15791185534382568,-0.9852337673694391,-0.11704960705601963,0.5091862066234065,-0.6229300991950271,0.5139850853096006,normal road
872325661521469,0.29579517443544967,-0.40973014378678085,-0.6482016684101402,0.16574018710513594,0.03976043845330357,-0.36166330273880565,40.15477875368409,-0.10096870398201774,-0.28632713906405227,-0.7551050793620564,-0.36651401805962114,0.6455766983196112,0.8455240500174865,0.08139137641666405,0.8348642508334063,0.6672402977990373,normal road
872328251367053,-0.4430620254067814,0.8252682998620804,-0.016539399307475167,-0.09559017391966451,0.04430205378290175,0.25669550845987177,46.436495284569666,0.6272037752537265,-0.47014152146945687,0.7219907087138742,-0.6589869329983953,0.18434606343423487,-0.7256174209395223,-0.7801652520396567,-0.2676922098887522,0.9154183950998027,normal road
872329561929313,-0.01546062608364207,0.9191590876176614,0.2490585343616356,0.1321963473424611,0.3090229678569296,0.47362955334350687,49.957903967261046,0.8186142190235011,-0.5562629668575136,0.2933543841802715,0.40948800938976104,0.9663847499798157,0.8668785451116763,-0.14275748410672917,-0.6440949421377216,0.40271543949586874,normal road
872329156503154,-0.20192379471270705,0.0945237524564333,0.20438202531289162,-0.38504489855642043,-0.15641999350651847,0.4578877107288415,47.324187330750476,-0.1251528122286485,0.792609188448026,-0.9531879957246732,-0.8966141501077245,0.17925493879510124,0.13555039886660913,0.9115184813593491,-0.639485765047147,0.4744693528138848,normal road
872329685671437,9.737687039780186,5.164170070084219,8.834447770035766,8.361233738358731,7.218585566296099,6.036793115230307,48.136578982317616,-0.2586164153686177,0.9974310964361215,0.1938624792261583,0.2496029342073396,0.13886739235051326,0.9851232665899194,0.5988363992084227,-0.294164259107331,0.8625928810187531,pothole
872326974646791,-0.1963902929292929,0.09962350852923496,0.07649259588338886,0.09629027397183043,-0.3045105052201289,0.2853357945038568,43.93529163206988,0.5519844114538552,-0.9897943456061424,0.02984807332580175,0.06210416649574002,0.3001645825258159,0.6880387493222677,0.7188673232069036,-0.16458190965975672,0.7254477885894985,normal road
872325173418430,0.26500996849574565,0.9145620506248138,0.1039510427831083,-0.18529077077089084,-0.1783495762287597,-0.10013557884137114,40.607402347855626,-0.557541487374726,-0.20154509495581419,-0.25101819801587255,0.21577171972005593,-0.4774624935552627,-0.5331146017153459,0.36386083180820505,-0.1285677581454021,0.8273347406870715,normal road
872325312328166,-0.28832624712075083,0.5341839415748901,-0.6899172444944013,-0.4939407098744385,0.06417677466456684,-0.13149888870406645,41.476766028801066,-0.4116322519491187,-0.9393034552656434,0.9938798936356805,-0.4989028682740033,-0.6794782565472539,0.5512657155113758,0.4412513604365895,-0.434027596565995,0.2798105974506149,normal road
872327221812235,0.13979744579447329,-0.8889039074495182,0.811550749826589,0.44333453638698206,0.18348613408861503,-0.1622060250578663,46.658990953950465,0.019654379626107055,-0.8488797021334211,0.49813504234196504,-0.6315346254418253,0.7569047668496272,0.8422675544999443,-0.644749272778693,0.8492597644397608,0.877289837756617,normal road
872327582402861,0.9412272547164149,-0.5995752403698495,0.3571699758079441,-0.03264697403830741,0.4457967894873005,-0.39683507442912425,46.43995972977629,-0.42733814747423615,0.7895831973703773,-0.7247789526977,0.29435215042840146,-0.9954166767670316,-0.3268473204868221,-0.7338871857679108,-0.5866804848829927,0.05401824246933651,normal road
872325466371237,0.7084955221623657,0.702641012273171,0.5024453870439758,-0.08142356098176862,0.4711789196640285,0.42671325246310443,40.61068498056164,0.6199550783420185,0.6325640419335974,0.4698328911938121,0.5262509686831573,0.7376494321468097,0.6628470953252248,0.6696266055723068,-0.5297331716949791,0.1053621621503964,normal road
872328183853860,-0.8117480890370674,-0.1287879162660821,-0.328529917087256,0.22446912511688766,0.3950777622398748,-0.49673632569825377,47.34883779953367,0.16970313422939798,-0.5334884332743519,-0.5034691969246146,-0.7725977141745797,-0.02645312210890549,-0.13486722171063037,-0.8673637973304775,-0.2613425814558168,0.3197508600475152,normal road
872328884530684,-0.7672567065684579,-0.2623592264359105,-0.44879356957529093,-0.3036585616295008,-0.3320988892911052,-0.040969296444852144,49.16943579755214,0.48643742505289644,0.2097267532414655,0.07335853738127085,-0.8355622546269299,-0.0119692756335541,0.4657369573362844,0.4072631547554868,-0.40149024922254406,0.505509322764079,normal road
872329807699096,-0.5460681721575802,0.5109828769490414,-0.11788691650854766,-0.12197928509555822,0.19733440837590854,0.38935217867859584,41.98310510121103,-0.8789496523759477,-0.527009421612797,-0.7989501912042598,0.04554040134180615,0.3808292279850112,0.008917580405516823,-0.8516838945454188,0.007869642358269147,-0.6709428413203775,normal road
872325167371390,0.494584031347741,0.9552361729140582,-0.9830678632752703,0.3982597863469435,0.1520439697835655,-0.40105521365643837,44.82337064316023,0.2376016012097082,-0.2636905035561783,0.32158702585858556,-0.6357778072433278,-0.1963126199965135,-0.3098106099960387,-0.7369155652017099,0.5497576182262596,-0.3190630136021795,normal road
872326204579066,0.7246818252761003,-0.44368661247610675,0.9635394792836833,0.08771273175605343,-0.4547224762847982,0.4602807570669112,41.26441952223973,-0.24624738585073325,0.7406953016837581,0.09738806793863786,-0.918725919814136,-0.7409687978067683,-0.41282169455911966,0.2770746196380922,-0.8246815390235509,-0.46923294911538393,normal road
872325885011732,-0.8867473595190576,0.46807094376896186,-0.46969724753184705,0.4265159524737535,0.2654391668236963,-0.2971825808563884,44.95799456346778,0.30720972825892234,-0.35435264051133575,-0.2066904060128616,0.6730669570472154,-0.9246623527580138,-0.14071204919044633,-0.1648013438226168,0.49782867660160113,0.6716286632389101,normal road
872327816644832,0.38383787931399493,0.24068542092471512,0.5794838474387891,-0.29564973342350076,-0.3924598135383305,-0.13678789842521044,49.008794473361334,-0.7254882782313943,-0.3047660850192162,0.539786802064276,0.2615810821454896,0.19339380316084376,-0.5422284166775793,0.6704800469258012,-0.624268472332751,-0.3394995058942809,normal road
872326791407986,-0.8863287175604644,-0.012697611392866293,0.7076278201181394,-0.29097618248367485,-0.12233035919799207,-0.04881781750461134,46.95622737566472,-0.09317191341257036,0.8229748203989724,-0.11032315154746275,0.09296624111008933,0.926258142940731,0.11698725989928538,0.3284318545315199,0.9216467244649096,-0.8105052802242405,normal road
872326748972970,0.6081711546981874,-0.3327366905390754,0.5163114684176036,0.21955028334161186,-0.17000154770003562,-0.29134787011571694,49.081024385890615,-0.6756136620693425,-0.5632909759013558,-0.7435181155249997,-0.6513170360016618,-0.284291915294018,0.3967445191453125,0.2514632257733449,-0.2078291601966824,0.31463936947335736,normal road
872325252933759,0.3090414797823433,0.34324892285565256,-0.5500590313692344,0.19744713112714696,0.14576563683119714,0.13433175237184936,47.95726795870025,0.34313881504759935,0.8865202659786375,0.3895861050864433,-0.1317378719756943,-0.8415459462603452,0.3561474808253007,0.042676143313574944,-0.8737849542422447,-0.578917023935567,normal road
872325050005884,-0.6685637704848555,0.8230152507170145,-0.07181580617405126,-0.11557579444094879,0.19080762717124622,0.12155110979121264,49.2437588859912,-0.6239481007839993,0.5063248939458398,-0.6401248449451533,-0.8636957273627248,-0.5759894405454391,-0.3312647926203225,-0.13122834923851756,-0.13584638465299848,-0.20912910411365515,normal road
872329560264036,0.9770118871731726,-0.6467034379683514,0.9446138755707665,0.0023526475516488787,0.2222298218712664,-0.4580274915812286,47.73479473996443,0.41085358113662673,-0.09010682203483422,-0.7524023411452749,0.323933494525138,-0.09463297191052722,0.00757762046317656,-0.866207882000227,-0.07741597138160272,0.8151083179997158,normal road
872327716274811,-0.9950016065649026,-0.7411184709418965,-0.9045034274159651,-0.2126908379175917,-0.041805945139966494,-0.3252213973222233,41.01678275280284,0.2763242301894244,-0.19360404768932105,-0.7084146055263092,0.9165584773415039,-0.8084190141414513,0.3588284327080675,-0.5234678637413372,0.43988836018487376,-0.6258508797986324,normal road
